StartTime: 2020-05-20 15:16:49.551
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s) 
0x50	 15:32:49.962	-0.2441	0.2031	-0.8428	-363.8306	-3.7842	0.5493 
0x50	 15:32:49.972	-0.2441	0.2031	-0.8428	-363.8306	-3.7842	0.5493 
0x50	 15:32:49.972	-0.2441	0.2031	-0.8428	-363.8306	-3.7842	0.5493 
0x50	 15:32:50.003	0.1763	0.3467	-0.8711	-365.4785	10.8643	3.5400 
0x50	 15:32:50.003	0.1763	0.3467	-0.8711	-365.4785	10.8643	3.5400 
0x50	 15:32:50.003	0.0488	0.4561	-0.7847	-367.5537	-18.3105	-7.0801 
0x50	 15:32:50.023	0.0488	0.4561	-0.7847	-367.5537	-18.3105	-7.0801 
0x50	 15:32:50.032	-0.1250	0.6206	-0.6997	-360.1074	-18.9819	12.3291 
0x50	 15:32:50.032	-0.1250	0.6206	-0.6997	-360.1074	-18.9819	12.3291 
0x50	 15:32:50.053	0.0811	0.7598	-0.6035	-350.4639	-26.1230	45.6543 
0x50	 15:32:50.063	0.0811	0.7598	-0.6035	-350.4639	-26.1230	45.6543 
0x50	 15:32:50.073	0.1582	0.8628	-0.5278	-342.6514	-49.3164	46.0815 
0x50	 15:32:50.073	0.1582	0.8628	-0.5278	-342.6514	-49.3164	46.0815 
0x50	 15:32:50.082	0.3384	1.3945	-0.0117	-281.4331	-128.0518	82.5195 
0x50	 15:32:50.103	0.3384	1.3945	-0.0117	-281.4331	-128.0518	82.5195 
0x50	 15:32:50.103	0.0986	1.4526	-0.0659	-145.1416	-197.1436	96.3745 
0x50	 15:32:50.123	0.0986	1.4526	-0.0659	-145.1416	-197.1436	96.3745 
0x50	 15:32:50.132	-0.3145	1.1636	-0.1460	-38.6353	-159.6069	109.0698 
0x50	 15:32:50.132	-0.3145	1.1636	-0.1460	-38.6353	-159.6069	109.0698 
0x50	 15:32:50.153	-0.0728	0.9873	-0.4053	-7.3242	-112.6099	86.2427 
0x50	 15:32:50.153	-0.0728	0.9873	-0.4053	-7.3242	-112.6099	86.2427 
0x50	 15:32:50.173	0.2500	0.9053	-0.3726	20.3857	-97.7173	47.8516 
0x50	 15:32:50.182	0.2500	0.9053	-0.3726	20.3857	-97.7173	47.8516 
0x50	 15:32:50.182	0.2578	1.0840	-0.6309	44.6167	-144.8975	14.7705 
0x50	 15:32:50.212	0.2578	1.0840	-0.6309	44.6167	-144.8975	14.7705 
0x50	 15:32:50.223	-0.1138	0.9263	-0.4932	85.9375	-152.4048	65.0024 
0x50	 15:32:50.223	-0.1138	0.9263	-0.4932	85.9375	-152.4048	65.0024 
0x50	 15:32:50.232	-0.1235	0.8726	-0.5107	111.2061	-169.9219	78.6743 
0x50	 15:32:50.232	-0.1235	0.8726	-0.5107	111.2061	-169.9219	78.6743 
0x50	 15:32:50.253	-0.1304	0.8223	-0.5151	117.0044	-166.8091	101.1963 
0x50	 15:32:50.253	-0.1304	0.8223	-0.5151	117.0044	-166.8091	101.1963 
0x50	 15:32:50.273	-0.1460	0.7559	-0.5708	118.4082	-155.3345	116.8823 
0x50	 15:32:50.282	-0.1460	0.7559	-0.5708	118.4082	-155.3345	116.8823 
0x50	 15:32:50.282	-0.1245	0.7310	-0.5981	109.6191	-143.6768	137.7563 
0x50	 15:32:50.303	-0.1245	0.7310	-0.5981	109.6191	-143.6768	137.7563 
0x50	 15:32:50.303	-0.1138	0.7490	-0.6113	104.2480	-130.4321	154.6021 
0x50	 15:32:50.323	-0.1138	0.7490	-0.6113	104.2480	-130.4321	154.6021 
0x50	 15:32:50.332	-0.0396	0.7583	-0.6367	96.9849	-122.4976	163.3911 
0x50	 15:32:50.332	-0.0396	0.7583	-0.6367	96.9849	-122.4976	163.3911 
0x50	 15:32:50.362	0.1489	0.7080	-0.6543	56.5796	-132.3853	135.8643 
0x50	 15:32:50.362	0.1489	0.7080	-0.6543	56.5796	-132.3853	135.8643 
0x50	 15:32:50.372	-0.1299	0.6523	-0.7163	41.5039	-113.6475	115.3564 
0x50	 15:32:50.382	-0.1299	0.6523	-0.7163	41.5039	-113.6475	115.3564 
0x50	 15:32:50.382	-0.1191	0.6782	-0.7021	31.6772	-83.6792	91.3086 
0x50	 15:32:50.403	-0.1191	0.6782	-0.7021	31.6772	-83.6792	91.3086 
0x50	 15:32:50.403	-0.0918	0.6411	-0.7354	22.6440	-56.9458	70.4956 
0x50	 15:32:50.412	-0.0918	0.6411	-0.7354	22.6440	-56.9458	70.4956 
0x50	 15:32:50.423	-0.0503	0.6343	-0.7363	5.7983	-33.5693	50.2930 
0x50	 15:32:50.453	-0.0503	0.6343	-0.7363	5.7983	-33.5693	50.2930 
0x50	 15:32:50.453	0.0166	0.6484	-0.7373	-1.7090	-19.8364	25.7568 
0x50	 15:32:50.453	0.0166	0.6484	-0.7373	-1.7090	-19.8364	25.7568 
0x50	 15:32:50.483	-0.0454	0.7207	-0.7070	1.1597	-12.2070	7.5073 
0x50	 15:32:50.483	-0.0454	0.7207	-0.7070	1.1597	-12.2070	7.5073 
0x50	 15:32:50.483	-0.0513	0.7192	-0.7065	10.3149	0.7324	11.1084 
0x50	 15:32:50.483	-0.0513	0.7192	-0.7065	10.3149	0.7324	11.1084 
0x50	 15:32:50.503	0.0503	0.6646	-0.7202	9.0942	-6.5918	22.0947 
0x50	 15:32:50.523	0.0503	0.6646	-0.7202	9.0942	-6.5918	22.0947 
0x50	 15:32:50.532	0.0977	0.6265	-0.7319	-0.6104	-26.9775	33.8135 
0x50	 15:32:50.593	0.0977	0.6265	-0.7319	-0.6104	-26.9775	33.8135 
0x50	 15:32:50.602	0.0986	0.6523	-0.7168	-10.7422	-51.3916	44.0063 
0x50	 15:32:50.602	0.0986	0.6523	-0.7168	-10.7422	-51.3916	44.0063 
0x50	 15:32:50.602	-0.0293	0.7129	-0.7158	-10.8643	-65.3076	52.8564 
0x50	 15:32:50.602	-0.0293	0.7129	-0.7158	-10.8643	-65.3076	52.8564 
0x50	 15:32:50.612	-0.1045	0.7236	-0.7124	0.3662	-44.6777	42.7856 
0x50	 15:32:50.612	-0.1045	0.7236	-0.7124	0.3662	-44.6777	42.7856 
0x50	 15:32:50.612	-0.0801	0.6787	-0.7290	7.5684	-10.5591	12.2681 
0x50	 15:32:50.612	-0.0801	0.6787	-0.7290	7.5684	-10.5591	12.2681 
0x50	 15:32:50.622	0.0303	0.6538	-0.7324	4.2114	1.7090	-3.6011 
0x50	 15:32:50.653	0.0303	0.6538	-0.7324	4.2114	1.7090	-3.6011 
0x50	 15:32:50.653	0.0308	0.6694	-0.7285	0.6104	-8.6670	1.5259 
0x50	 15:32:50.662	0.0308	0.6694	-0.7285	0.6104	-8.6670	1.5259 
0x50	 15:32:50.662	0.0190	0.7295	-0.6968	3.2959	-21.7285	14.4043 
0x50	 15:32:50.673	0.0190	0.7295	-0.6968	3.2959	-21.7285	14.4043 
0x50	 15:32:50.682	-0.0342	0.7178	-0.7041	15.3809	-26.3672	23.8647 
0x50	 15:32:50.682	-0.0342	0.7178	-0.7041	15.3809	-26.3672	23.8647 
0x50	 15:32:50.703	-0.0767	0.6396	-0.7349	15.4419	-15.3809	23.0103 
0x50	 15:32:50.723	-0.0767	0.6396	-0.7349	15.4419	-15.3809	23.0103 
0x50	 15:32:50.732	0.0220	0.6372	-0.7476	7.6904	-9.8877	16.9678 
0x50	 15:32:50.732	0.0220	0.6372	-0.7476	7.6904	-9.8877	16.9678 
0x50	 15:32:50.772	0.0098	0.6357	-0.7495	1.1597	-11.1084	6.8970 
0x50	 15:32:50.772	0.0098	0.6357	-0.7495	1.1597	-11.1084	6.8970 
0x50	 15:32:50.772	-0.0679	0.6328	-0.7441	-5.6763	-3.1738	0.7935 
0x50	 15:32:50.772	-0.0679	0.6328	-0.7441	-5.6763	-3.1738	0.7935 
0x50	 15:32:50.803	-0.0039	0.6362	-0.7461	-12.7563	2.9907	1.2817 
0x50	 15:32:50.803	-0.0039	0.6362	-0.7461	-12.7563	2.9907	1.2817 
0x50	 15:32:50.803	0.0234	0.6421	-0.7422	-19.6533	-0.5493	-0.4272 
0x50	 15:32:50.803	0.0234	0.6421	-0.7422	-19.6533	-0.5493	-0.4272 
0x50	 15:32:50.823	-0.0137	0.6440	-0.7373	-26.7334	-2.8076	-1.8921 
0x50	 15:32:50.832	-0.0137	0.6440	-0.7373	-26.7334	-2.8076	-1.8921 
0x50	 15:32:50.853	-0.0322	0.6499	-0.7295	-34.3018	0.0000	0.6714 
0x50	 15:32:50.853	-0.0322	0.6499	-0.7295	-34.3018	0.0000	0.6714 
0x50	 15:32:50.853	0.0088	0.6611	-0.7217	-41.9312	0.2441	1.0376 
0x50	 15:32:50.873	0.0088	0.6611	-0.7217	-41.9312	0.2441	1.0376 
0x50	 15:32:50.882	-0.0049	0.6724	-0.7095	-49.6216	-1.7090	-0.6104 
0x50	 15:32:50.903	-0.0049	0.6724	-0.7095	-49.6216	-1.7090	-0.6104 
0x50	 15:32:50.903	-0.0112	0.6865	-0.6968	-57.3730	-0.9155	0.1221 
0x50	 15:32:50.912	-0.0112	0.6865	-0.6968	-57.3730	-0.9155	0.1221 
0x50	 15:32:50.923	0.0122	0.7036	-0.6821	-65.1245	-2.5635	-1.5259 
0x50	 15:32:50.932	0.0122	0.7036	-0.6821	-65.1245	-2.5635	-1.5259 
0x50	 15:32:50.953	-0.0117	0.7212	-0.6631	-72.7539	-3.8452	-2.6855 
0x50	 15:32:50.953	-0.0117	0.7212	-0.6631	-72.7539	-3.8452	-2.6855 
0x50	 15:32:50.962	-0.0117	0.7212	-0.6631	-72.7539	-3.8452	-2.6855 
0x50	 15:32:50.992	-0.0132	0.7471	-0.6401	-79.6509	-3.7231	-2.5024 
0x50	 15:32:50.992	-0.0132	0.7471	-0.6401	-79.6509	-3.7231	-2.5024 
0x50	 15:32:51.002	-0.0444	0.7598	-0.6128	-85.8765	-1.9531	-0.3662 
0x50	 15:32:51.002	-0.0444	0.7598	-0.6128	-85.8765	-1.9531	-0.3662 
0x50	 15:32:51.012	-0.0313	0.7720	-0.5889	-92.5293	0.7935	4.2725 
0x50	 15:32:51.023	-0.0313	0.7720	-0.5889	-92.5293	0.7935	4.2725 
0x50	 15:32:51.032	0.0195	0.7910	-0.5679	-100.8301	0.2441	3.0518 
0x50	 15:32:51.053	0.0195	0.7910	-0.5679	-100.8301	0.2441	3.0518 
0x50	 15:32:51.053	-0.0156	0.8096	-0.5386	-109.7412	-2.2583	-0.1221 
0x50	 15:32:51.053	-0.0156	0.8096	-0.5386	-109.7412	-2.2583	-0.1221 
0x50	 15:32:51.073	-0.0332	0.8423	-0.5049	-118.9575	0.9766	5.9204 
0x50	 15:32:51.082	-0.0332	0.8423	-0.5049	-118.9575	0.9766	5.9204 
0x50	 15:32:51.103	0.0640	0.8633	-0.4634	-126.9531	-4.0283	-3.6011 
0x50	 15:32:51.103	0.0640	0.8633	-0.4634	-126.9531	-4.0283	-3.6011 
0x50	 15:32:51.112	-0.0356	0.9004	-0.4126	-134.7046	-5.7983	-7.4463 
0x50	 15:32:51.112	-0.0356	0.9004	-0.4126	-134.7046	-5.7983	-7.4463 
0x50	 15:32:51.153	-0.0356	0.8740	-0.3682	-141.3574	-3.2349	-3.3569 
0x50	 15:32:51.153	-0.0356	0.8740	-0.3682	-141.3574	-3.2349	-3.3569 
0x50	 15:32:51.153	-0.0571	0.8989	-0.3423	-152.8320	-2.0752	2.4414 
0x50	 15:32:51.173	-0.0571	0.8989	-0.3423	-152.8320	-2.0752	2.4414 
0x50	 15:32:51.182	0.0659	0.9448	-0.2832	-165.2222	-1.7700	3.2959 
0x50	 15:32:51.182	0.0659	0.9448	-0.2832	-165.2222	-1.7700	3.2959 
0x50	 15:32:51.182	-0.0376	0.9790	-0.2153	-175.5371	-6.1035	-6.8970 
0x50	 15:32:51.212	-0.0376	0.9790	-0.2153	-175.5371	-6.1035	-6.8970 
0x50	 15:32:51.212	-0.0161	1.0059	-0.3081	-185.6689	-4.0894	-2.0752 
0x50	 15:32:51.232	-0.0161	1.0059	-0.3081	-185.6689	-4.0894	-2.0752 
0x50	 15:32:51.242	-0.0464	0.7998	-0.2900	-244.2017	-6.4087	-2.0752 
0x50	 15:32:51.242	-0.0464	0.7998	-0.2900	-244.2017	-6.4087	-2.0752 
0x50	 15:32:51.242	0.0103	0.7646	-0.2168	-315.0024	-8.0566	5.0659 
0x50	 15:32:51.272	0.0103	0.7646	-0.2168	-315.0024	-8.0566	5.0659 
0x50	 15:32:51.282	-0.0356	1.0454	0.0645	-384.1553	-7.7515	-7.9346 
0x50	 15:32:51.282	-0.0356	1.0454	0.0645	-384.1553	-7.7515	-7.9346 
0x50	 15:32:51.282	0.0254	0.8813	0.2397	-425.1099	-7.0190	-1.2817 
0x50	 15:32:51.302	0.0254	0.8813	0.2397	-425.1099	-7.0190	-1.2817 
0x50	 15:32:51.302	0.0034	0.8398	0.3750	-481.6895	8.3618	-21.6675 
0x50	 15:32:51.312	0.0034	0.8398	0.3750	-481.6895	8.3618	-21.6675 
0x50	 15:32:51.322	-0.2183	0.8037	0.6719	-519.1650	-29.0527	23.1323 
0x50	 15:32:51.332	-0.2183	0.8037	0.6719	-519.1650	-29.0527	23.1323 
0x50	 15:32:51.352	0.1167	0.7759	0.9229	-537.2925	-19.3481	11.7188 
0x50	 15:32:51.372	0.1167	0.7759	0.9229	-537.2925	-19.3481	11.7188 
0x50	 15:32:51.372	0.0474	0.6216	1.1060	-546.2036	4.5166	-12.9395 
0x50	 15:32:51.382	0.0474	0.6216	1.1060	-546.2036	4.5166	-12.9395 
0x50	 15:32:51.412	-0.1035	0.4487	1.2144	-550.5981	0.7935	-16.0522 
0x50	 15:32:51.412	-0.1035	0.4487	1.2144	-550.5981	0.7935	-16.0522 
0x50	 15:32:51.412	-0.1416	0.3237	1.6978	-511.4136	-70.4346	12.8784 
0x50	 15:32:51.422	-0.1416	0.3237	1.6978	-511.4136	-70.4346	12.8784 
0x50	 15:32:51.422	0.1279	-0.0156	0.7300	-477.9053	-39.9170	36.1938 
0x50	 15:32:51.432	0.1279	-0.0156	0.7300	-477.9053	-39.9170	36.1938 
0x50	 15:32:51.452	0.1157	-0.0991	0.9907	-468.4448	7.2632	33.0811 
0x50	 15:32:51.452	0.1157	-0.0991	0.9907	-468.4448	7.2632	33.0811 
0x50	 15:32:51.472	-0.0503	-0.1489	0.7456	-474.1211	19.4702	6.8359 
0x50	 15:32:51.482	-0.0503	-0.1489	0.7456	-474.1211	19.4702	6.8359 
0x50	 15:32:51.502	-0.1323	-0.5576	1.3799	-483.5815	-25.6958	-18.9209 
0x50	 15:32:51.502	-0.1323	-0.5576	1.3799	-483.5815	-25.6958	-18.9209 
0x50	 15:32:51.512	0.1187	-0.5811	0.8354	-476.2573	-22.5220	-3.6011 
0x50	 15:32:51.522	0.1187	-0.5811	0.8354	-476.2573	-22.5220	-3.6011 
0x50	 15:32:51.532	0.1821	-0.8188	0.9282	-466.0034	3.7231	18.8599 
0x50	 15:32:51.532	0.1821	-0.8188	0.9282	-466.0034	3.7231	18.8599 
0x50	 15:32:51.542	-0.1304	-0.7227	0.5771	-452.5146	-0.2441	3.9063 
0x50	 15:32:51.572	-0.1304	-0.7227	0.5771	-452.5146	-0.2441	3.9063 
0x50	 15:32:51.582	0.0303	-0.9175	0.5127	-442.6880	-5.1270	2.0142 
0x50	 15:32:51.582	0.0303	-0.9175	0.5127	-442.6880	-5.1270	2.0142 
0x50	 15:32:51.582	0.0112	-0.8765	0.1724	-411.9873	-25.0854	-9.8267 
0x50	 15:32:51.622	0.0112	-0.8765	0.1724	-411.9873	-25.0854	-9.8267 
0x50	 15:32:51.622	0.1318	-0.9526	-0.0469	-357.4829	-2.0752	16.1133 
0x50	 15:32:51.622	0.1318	-0.9526	-0.0469	-357.4829	-2.0752	16.1133 
0x50	 15:32:51.631	0.0781	-0.8672	-0.2031	-292.2363	-3.0518	22.4609 
0x50	 15:32:51.631	0.0781	-0.8672	-0.2031	-292.2363	-3.0518	22.4609 
0x50	 15:32:51.642	-0.0986	-0.8574	-0.2212	-237.1216	0.3662	15.4419 
0x50	 15:32:51.652	-0.0986	-0.8574	-0.2212	-237.1216	0.3662	15.4419 
0x50	 15:32:51.672	-0.1431	-0.8564	-0.1841	-198.9746	26.7334	-1.0986 
0x50	 15:32:51.682	-0.1431	-0.8564	-0.1841	-198.9746	26.7334	-1.0986 
0x50	 15:32:51.682	-0.1631	-0.8745	-0.2261	-171.9360	67.6270	-14.8926 
0x50	 15:32:51.702	-0.1631	-0.8745	-0.2261	-171.9360	67.6270	-14.8926 
0x50	 15:32:51.702	0.2012	-0.9761	-0.4092	-167.8467	95.7642	-2.3193 
0x50	 15:32:51.702	0.2012	-0.9761	-0.4092	-167.8467	95.7642	-2.3193 
0x50	 15:32:51.732	0.2788	-0.8486	-0.3726	-162.4756	81.6650	42.9077 
0x50	 15:32:51.771	0.2788	-0.8486	-0.3726	-162.4756	81.6650	42.9077 
0x50	 15:32:51.771	-0.1162	-0.8247	-0.3779	-121.2158	47.4243	26.0010 
0x50	 15:32:51.771	-0.1162	-0.8247	-0.3779	-121.2158	47.4243	26.0010 
0x50	 15:32:51.781	0.1870	-0.8228	-0.5410	-102.4780	19.5313	-2.3193 
0x50	 15:32:51.781	0.1870	-0.8228	-0.5410	-102.4780	19.5313	-2.3193 
0x50	 15:32:51.781	0.1255	-0.8164	-0.5181	-73.5474	-4.7607	13.4888 
0x50	 15:32:51.802	0.1255	-0.8164	-0.5181	-73.5474	-4.7607	13.4888 
0x50	 15:32:51.802	-0.1089	-0.8301	-0.4858	-57.9224	-4.6997	0.6104 
0x50	 15:32:51.811	-0.1089	-0.8301	-0.4858	-57.9224	-4.6997	0.6104 
0x50	 15:32:51.822	0.0830	-0.8506	-0.4946	-47.5464	2.8076	-5.0049 
0x50	 15:32:51.862	0.0830	-0.8506	-0.4946	-47.5464	2.8076	-5.0049 
0x50	 15:32:51.862	0.0308	-0.8403	-0.5098	-38.6963	-3.4790	4.6387 
0x50	 15:32:51.862	0.0308	-0.8403	-0.5098	-38.6963	-3.4790	4.6387 
0x50	 15:32:51.882	-0.0039	-0.8291	-0.5190	-29.4800	0.7935	-2.6855 
0x50	 15:32:51.891	-0.0039	-0.8291	-0.5190	-29.4800	0.7935	-2.6855 
0x50	 15:32:51.891	0.0552	-0.8237	-0.5308	-19.7754	-1.4038	1.7090 
0x50	 15:32:51.901	0.0552	-0.8237	-0.5308	-19.7754	-1.4038	1.7090 
0x50	 15:32:51.901	0.0088	-0.8237	-0.5303	-9.3994	0.2441	0.0000 
0x50	 15:32:51.922	0.0088	-0.8237	-0.5303	-9.3994	0.2441	0.0000 
0x50	 15:32:51.931	0.0088	-0.8237	-0.5303	-9.3994	0.2441	0.0000 
0x50	 15:32:51.931	0.0352	-0.8296	-0.5259	-1.1597	-0.1831	1.2207 
0x50	 15:32:51.931	0.0352	-0.8296	-0.5259	-1.1597	-0.1831	1.2207 
0x50	 15:32:51.952	0.0078	-0.8311	-0.5220	5.9814	0.6714	-0.2441 
0x50	 15:32:51.952	0.0078	-0.8311	-0.5220	5.9814	0.6714	-0.2441 
0x50	 15:32:51.991	0.0391	-0.8364	-0.5181	12.8174	0.4272	-0.6714 
0x50	 15:32:51.991	0.0391	-0.8364	-0.5181	12.8174	0.4272	-0.6714 
0x50	 15:32:52.001	0.0190	-0.8369	-0.5151	19.4092	0.4272	-0.1221 
0x50	 15:32:52.001	0.0190	-0.8369	-0.5151	19.4092	0.4272	-0.1221 
0x50	 15:32:52.001	0.0269	-0.8369	-0.5117	27.1606	0.6104	-0.4883 
0x50	 15:32:52.022	0.0269	-0.8369	-0.5117	27.1606	0.6104	-0.4883 
0x50	 15:32:52.031	0.0303	-0.8457	-0.5005	34.9121	0.7935	-0.3662 
0x50	 15:32:52.052	0.0303	-0.8457	-0.5005	34.9121	0.7935	-0.3662 
0x50	 15:32:52.062	0.0313	-0.8530	-0.4839	42.2974	0.6104	0.7324 
0x50	 15:32:52.062	0.0313	-0.8530	-0.4839	42.2974	0.6104	0.7324 
0x50	 15:32:52.072	-0.0552	-1.2251	-0.0752	12.3291	21.2402	12.5122 
0x50	 15:32:52.102	-0.0552	-1.2251	-0.0752	12.3291	21.2402	12.5122 
0x50	 15:32:52.102	-0.0410	-1.3911	0.1001	-97.1680	75.9277	39.0625 
0x50	 15:32:52.102	-0.0410	-1.3911	0.1001	-97.1680	75.9277	39.0625 
0x50	 15:32:52.122	-0.1792	-1.2427	-0.0825	-202.3926	134.0332	71.6553 
0x50	 15:32:52.131	-0.1792	-1.2427	-0.0825	-202.3926	134.0332	71.6553 
0x50	 15:32:52.131	0.0649	-1.0820	-0.3696	-285.6445	191.1621	110.4736 
0x50	 15:32:52.152	0.0649	-1.0820	-0.3696	-285.6445	191.1621	110.4736 
0x50	 15:32:52.152	0.2036	-0.7505	-0.5493	-346.5576	208.6792	151.9165 
0x50	 15:32:52.152	0.2036	-0.7505	-0.5493	-346.5576	208.6792	151.9165 
0x50	 15:32:52.172	0.2090	-0.7212	-0.5981	-365.4175	197.3267	189.7583 
0x50	 15:32:52.181	0.2090	-0.7212	-0.5981	-365.4175	197.3267	189.7583 
0x50	 15:32:52.181	0.0498	-0.7207	-0.7197	-390.3198	209.4727	220.5200 
0x50	 15:32:52.211	0.0498	-0.7207	-0.7197	-390.3198	209.4727	220.5200 
0x50	 15:32:52.211	0.1602	-0.4941	-0.7466	-405.3955	214.6606	243.7134 
0x50	 15:32:52.222	0.1602	-0.4941	-0.7466	-405.3955	214.6606	243.7134 
0x50	 15:32:52.231	0.5259	-0.2510	-0.7651	-393.8599	188.6597	249.5117 
0x50	 15:32:52.252	0.5259	-0.2510	-0.7651	-393.8599	188.6597	249.5117 
0x50	 15:32:52.252	0.5107	-0.0562	-0.8818	-361.0840	127.3804	246.2769 
0x50	 15:32:52.252	0.5107	-0.0562	-0.8818	-361.0840	127.3804	246.2769 
0x50	 15:32:52.272	0.2642	0.0215	-0.8560	-326.8433	101.8066	231.7505 
0x50	 15:32:52.281	0.2642	0.0215	-0.8560	-326.8433	101.8066	231.7505 
0x50	 15:32:52.302	0.3945	0.0205	-0.9106	-309.5703	87.4023	220.2148 
0x50	 15:32:52.302	0.3945	0.0205	-0.9106	-309.5703	87.4023	220.2148 
0x50	 15:32:52.322	0.3833	0.1113	-0.8662	-297.3633	67.1997	212.5854 
0x50	 15:32:52.322	0.3833	0.1113	-0.8662	-297.3633	67.1997	212.5854 
0x50	 15:32:52.331	0.3687	0.1602	-0.8315	-287.8418	57.4341	203.6133 
0x50	 15:32:52.352	0.3687	0.1602	-0.8315	-287.8418	57.4341	203.6133 
0x50	 15:32:52.352	0.3716	0.2456	-0.8423	-279.2969	47.7905	189.8804 
0x50	 15:32:52.352	0.3716	0.2456	-0.8423	-279.2969	47.7905	189.8804 
0x50	 15:32:52.372	0.3721	0.3179	-0.8159	-269.3481	43.3960	178.0396 
0x50	 15:32:52.381	0.3721	0.3179	-0.8159	-269.3481	43.3960	178.0396 
0x50	 15:32:52.381	0.3584	0.3398	-0.7632	-261.7188	54.0771	172.4854 
0x50	 15:32:52.421	0.3584	0.3398	-0.7632	-261.7188	54.0771	172.4854 
0x50	 15:32:52.421	0.3701	0.4126	-0.7808	-256.4697	65.9180	162.7808 
0x50	 15:32:52.421	0.3701	0.4126	-0.7808	-256.4697	65.9180	162.7808 
0x50	 15:32:52.431	0.3579	0.4482	-0.6958	-249.2676	79.7119	154.1138 
0x50	 15:32:52.452	0.3579	0.4482	-0.6958	-249.2676	79.7119	154.1138 
0x50	 15:32:52.452	0.4619	0.5557	-0.6206	-242.0044	104.4922	156.1890 
0x50	 15:32:52.452	0.4619	0.5557	-0.6206	-242.0044	104.4922	156.1890 
0x50	 15:32:52.482	1.1011	0.9326	-0.1533	-167.4805	26.2451	135.5591 
0x50	 15:32:52.482	1.1011	0.9326	-0.1533	-167.4805	26.2451	135.5591 
0x50	 15:32:52.482	0.8857	0.9189	-0.3281	-83.3130	-36.9873	124.3896 
0x50	 15:32:52.512	0.8857	0.9189	-0.3281	-83.3130	-36.9873	124.3896 
0x50	 15:32:52.521	0.6797	0.7188	-0.5049	-18.9819	-45.1660	80.9326 
0x50	 15:32:52.521	0.6797	0.7188	-0.5049	-18.9819	-45.1660	80.9326 
0x50	 15:32:52.521	0.6094	0.6279	-0.5806	19.7754	-41.1377	42.1143 
0x50	 15:32:52.552	0.6094	0.6279	-0.5806	19.7754	-41.1377	42.1143 
0x50	 15:32:52.552	0.6045	0.4702	-0.6440	31.6772	-35.0952	21.2402 
0x50	 15:32:52.561	0.6045	0.4702	-0.6440	31.6772	-35.0952	21.2402 
0x50	 15:32:52.561	0.7256	0.4458	-0.6167	21.2402	-51.4526	23.3154 
0x50	 15:32:52.571	0.7256	0.4458	-0.6167	21.2402	-51.4526	23.3154 
0x50	 15:32:52.621	0.6040	0.4355	-0.6631	20.3857	-67.9932	9.2773 
0x50	 15:32:52.621	0.6040	0.4355	-0.6631	20.3857	-67.9932	9.2773 
0x50	 15:32:52.621	0.5542	0.3257	-0.7378	19.4092	-44.6167	-57.2510 
0x50	 15:32:52.621	0.5542	0.3257	-0.7378	19.4092	-44.6167	-57.2510 
0x50	 15:32:52.631	0.5854	0.3481	-0.7163	14.7095	-20.8130	-135.3149 
0x50	 15:32:52.631	0.5854	0.3481	-0.7163	14.7095	-20.8130	-135.3149 
0x50	 15:32:52.652	0.6040	0.3970	-0.6729	14.7705	-7.5073	-204.3457 
0x50	 15:32:52.672	0.6040	0.3970	-0.6729	14.7705	-7.5073	-204.3457 
0x50	 15:32:52.672	0.3984	0.6704	-0.6509	36.9873	7.7515	-243.5913 
0x50	 15:32:52.681	0.3984	0.6704	-0.6509	36.9873	7.7515	-243.5913 
0x50	 15:32:52.702	0.4106	0.6431	-0.6660	67.7490	17.5171	-249.5728 
0x50	 15:32:52.702	0.4106	0.6431	-0.6660	67.7490	17.5171	-249.5728 
0x50	 15:32:52.702	0.3647	0.5859	-0.7002	80.2612	4.3945	-241.7603 
0x50	 15:32:52.722	0.3647	0.5859	-0.7002	80.2612	4.3945	-241.7603 
0x50	 15:32:52.731	0.3169	0.5464	-0.7393	93.9941	20.0806	-285.8276 
0x50	 15:32:52.752	0.3169	0.5464	-0.7393	93.9941	20.0806	-285.8276 
0x50	 15:32:52.752	0.2656	0.5264	-0.7471	111.2671	29.2358	-342.2241 
0x50	 15:32:52.752	0.2656	0.5264	-0.7471	111.2671	29.2358	-342.2241 
0x50	 15:32:52.772	0.1880	0.5366	-0.7715	123.0469	35.2783	-367.3706 
0x50	 15:32:52.781	0.1880	0.5366	-0.7715	123.0469	35.2783	-367.3706 
0x50	 15:32:52.781	0.1333	0.5854	-0.7725	125.9155	26.6724	-342.0410 
0x50	 15:32:52.802	0.1333	0.5854	-0.7725	125.9155	26.6724	-342.0410 
0x50	 15:32:52.802	-0.0303	0.5400	-0.8599	113.2202	-2.2583	-254.1504 
0x50	 15:32:52.841	-0.0303	0.5400	-0.8599	113.2202	-2.2583	-254.1504 
0x50	 15:32:52.841	-0.1660	0.4448	-0.9297	80.0171	-5.0049	-174.3164 
0x50	 15:32:52.841	-0.1660	0.4448	-0.9297	80.0171	-5.0049	-174.3164 
0x50	 15:32:52.851	-0.0977	0.3765	-0.8193	13.4888	43.5791	-88.6230 
0x50	 15:32:52.851	-0.0977	0.3765	-0.8193	13.4888	43.5791	-88.6230 
0x50	 15:32:52.872	-0.1040	0.5264	-0.8691	1.7700	39.8560	-76.1719 
0x50	 15:32:52.881	-0.1040	0.5264	-0.8691	1.7700	39.8560	-76.1719 
